REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2010,Veolia Energy NA Tulsa,1004202,202 S. Frisco,36.159288,-95.996478,Tulsa,TULSA,OK,74103,"Veolia Environnement North America Operations, Inc. (100%)",24896,C
2010,"Veolia Energy Trenton, L.P.",1003084,320 S. Warren Street,40.216903,-74.765378,Trenton,MERCER COUNTY,NJ,8608,"Veolia Environnement North America Operations, Inc. (100%)",39446,C
2010,Vermilion Power Station,1001526,COUNTY ROAD 2150 N,40.1781,-87.7481,OAKWOOD,Vermilion,IL,61858,"Dynegy, Inc. (100%)",806139,"C,D"
2010,Verner,1007395,,34.92527,-95.91388,McAlester,PITTSBURG,OK,74501,"MarkWest Energy Partners, L.P. (100%)",27566,C (Abbr)
2010,Vernon Boulevard,1000111,42 30 VERNON BLVD,40.7539,-73.9506,LONG ISLAND CITY,Queens,NY,11427,New York Power Authority (100%),37329,"C,D"
2010,Vernon Compressor Station,1003435,,32.290578,-92.626216,Jonesboro,JACKSON,LA,71251,CenterPoint Energy Resources Corp (100%),76886,C (Abbr)
2010,Vero Beach Municipal,1001502,100 17TH ST,27.6311,-80.3758,VERO BEACH,Indian River,FL,32961,City of Vero Beach (100%),35741,"C,D"
2010,Verso Androscoggin LLC,1001296,GATE 15 RILEY ROAD,44.5047,-70.2403,JAY,Franklin,ME,4239,Verso Paper Corporation (100%),444493,"C,D"
2010,"Verso Quinnesec, LLC",1001892,W6791 US HIGHWAY 2,45.795,-87.9586,QUINNESEC,DICKINSON,MI,49876,Verso Paper Corp. (100%),94629,"AA,C"
2010,"Versum Materials US, LLC",1005202,357 MARIAN AVENUE,40.836389,-76.030833,TAMAQUA,SCHUYLKILL COUNTY,PA,18252,"Air Products and Chemicals, Inc (100%)",4173,"C,OO"
2010,Vertellus Integrated Pyridines LLC,1001155,1500 South Tibbs Avenue,39.74028,-86.21833,Indianapolis,MARION COUNTY,IN,46242,VSI Holdings LLC (100%),84182,C (Abbr)
2010,Victoria Power Station,1000924,1205 S BOTTOM ST,28.7883,-97.01,VICTORIA,Victoria,TX,77901,"ReNu Power Holdings, LLC (100%)",395688,"C,D"
2010,Victorville Sanitary Landfill,1007607,18600 Stoddard Wells Road,34.5933,-117.269,Victorville,SAN BERNARDINO,CA,92392,County of San Bernardino Solid Waste Management Division (100%),18508,HH
2010,Vienna,1000647,CHAPEL OF EASE ROAD,38.4878,-75.8208,VIENNA,Dorchester,MD,21869,"NRG Energy, Inc (100%)",11719,"C,D"
2010,Viosca Knoll 786 A,1002345,,29.229003,-87.780968,Offshore,SAINT TAMMANY,LA,0,Chevron Corporation (50%); Marathon Oil Company (50%),71871,C
2010,Viosca Knoll 989,1003717,,28.97303233,-88.62598209,Offshore,,LA,0,BP America Inc. (75%),42114,C
2010,Viosca Knoll VK 900,1007560,,29.084538,-88.704538,Offshore,SAINT TAMMANY,LA,0,Chevron Corporation (100%),27283,C
2010,"Virginia Renewable Power - Portsmouth, LLC",1000294,ONE WILD DUCK LANE,36.8703,-76.3519,PORTSMOUTH,Portsmouth,VA,23703,Cogentrix Virginia Leasing Corporation (100%),483224,D
2010,Virginia Tech,1005660,112 MAINTENANCE COMPLEX,37.23215,-80.42173,BLACKSBURG,MONTGOMERY,VA,24061,Commonwealth of Virginia (100%),119553,C
2010,Visalia Landfill,1004548,8614 Avenue 328,36.38797,-119.39476,Visalia,TULARE COUNTY,CA,93291,Tulare County Resource Management Agency (100%),23448,HH
2010,Vitro Flat Glass LLC,1002217,400 Park Drive,40.12921,-77.16726,Carlisle,CUMBERLAND COUNTY,PA,17015,"PPG Industries, Inc. (100%)",215811,"C,N"
2010,Vitro Flat Glass LLC,1006397,"7400 Central Freeway North,",33.996428,-98.553358,Wichita Falls,WICHITA,TX,76305,"PPG Industries, Inc. (100%)",176986,"C,N"
2010,W A Parish,1006868,YU JONES RD,29.4783,-95.6358,THOMPSONS,Fort Bend,TX,77469,NRG Energy Inc. (100%),16587455,"C,D"
2010,W H Sammis,1006794,,40.5308,-80.6311,STRATTON,Jefferson,OH,43961,"FirstEnergy Generation, LLC (100%)",11862830,"C,D"
2010,W H Weatherspoon Steam Electric Plant,1000829,491 POWER PLANT ROAD,34.5889,-78.975,LUMBERTON,Robeson,NC,28358,"Progress Energy, Inc. (100%)",754269,"C,D"
2010,W H Zimmer Generating Station,1001007,1781 US ROUTE 52,38.8689,-84.2286,MOSCOW,Clermont,OH,45153,Duke Energy Corporation (46.5%); The Dayton Power & Light Company (28.1%); American Electric Power Corp. (25.4%),8326032,"C,D"
2010,W I TAYLOR COUNTY LANDFILL LLC,1007124,COUNTY ROAD 33,32.44889,-84.38639,MAUK,MARION,GA,31058,Advanced Disposal (100%),388588,"C,HH"
2010,W M W I - TIMBERLINE TRAIL RDF,1007705,N4581 HUTCHINSON ROAD,45.45344,-91.362534,WEYERHAEUSER,RUSK,WI,54895,"Waste Management, Inc. (100%)",54940,"C,HH"
2010,W M W I STONE RIDGE RECYCLING AND DISPOSAL,1007954,S82 W21595 WAUER LN,42.893674,-88.18643,MUSKEGO,WAUKESHA,WI,53150,"Waste Management, Inc. (100%)",7921,HH
2010,W S Lee,1000908,LEE STEAM PLANT RD,34.6022,-82.435,WILLIAMSTON,Anderson,SC,29697,Duke Energy Corporation (100%),1094957,"C,D"
2010,WABASH VALLEY LANDFILL,1006993,316 SPRING VALLEY ROAD,40.822025,-85.800428,WABASH,WABASH,IN,46992,"Republic Services, Inc. (100%)",199038,"C,HH"
2010,WAHA GAS PLANT,1005691,2821 WAHA ROAD,31.268888,-103.086666,COYANOSA,PECOS,TX,79730,Regency Energy Partners LP (100%),67389,C (Abbr)
2010,WALKER MOUNTAIN LANDFILL-ROME-FLOYD SW COMMISSION,1006025,433 Walker Mt. Road,34.190954,-85.219631,ROME,FLOYD,GA,30161,Rome-Floyd County Solid Waste Commission (100%),63770,HH
2010,WALNUT POWER PLANT,1003831,325 S WASHINGTON RD,37.489917,-120.903595,TURLOCK,STANISLAUS COUNTY,CA,95380,TURLOCK IRRIGATION DISTRICT (100%),609,C
2010,WALTER REED ARMY MEDICAL CENTER,1006849,"6900 GEORGIA AVENUE, NW",38.97363,-77.02691,WASHINGTON,DISTRICT OF COLUMBIA,DC,20307,,31381,C
2010,WARBASSE HOUSES & POWER PLANT,1005111,2701 WEST 6TH STREET,40.58125,-73.97456,BROOKLYN,KINGS COUNTY,NY,11224,"Amalgamated Warbasse Houses, Incorporated (100%)",34300,C
2010,WARREN COUNTY DISTRICT LANDFILL,1004095,502 MT PISGAH AVE,40.8249,-75.0179,OXFORD,WARREN,NJ,7863,Pollution Control Financing Authority (100%),28495,"C,HH"
2010,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,1007282,3404 NORTH 650 EAST,41.03958,-111.92407,LAYTON,DAVIS,UT,84041,Wasatch Integrated Waste Management District (100%),74376,"C,HH"
2010,WASATCH REGIONAL LANDFILL,1004351,8833 ROWLEY ROAD,40.8411,-112.73333,North Skull Valley,TOOELE COUNTY,UT,84029,"Republic Services, Inc. (100%)",66195,HH
2010,WASCO LANDFILL,1004515,2550 STEELE ROAD,45.55786,-121.1356,THE DALLES,WASCO COUNTY,OR,97058,Waste Connections Inc. (100%),59573,HH
2010,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),1004647,12700 30 MILE ROAD,42.77272,-83.00564,ROMEO,MACOMB COUNTY,MI,48065,DTE Energy (100%),31735,C
2010,WASHINGTON COUNTY SOLID WASTE,1005064,325 N LANDFILL ROAD,37.13499,-113.46056,WASHINGTON,WASHINGTON COUNTY,UT,84780,Washington County (100%),38242,HH
2010,WASHINGTON MILLS HENNEPIN INC.,1005944,13230 ESK STREET,41.29884,-89.30235,HENNEPIN,PUTNAM COUNTY,IL,61327,"Washington Mills North Grafton, Inc. (100%)",126483,"BB,C"
2010,WASHINGTON STATE UNIVERSITY,1005091,2660 GRIMES WAY,46.72964,-117.1523,PULLMAN,WHITMAN COUNTY,WA,99164,,53160,C
2010,WASSON CO2 REMOVAL PLANT,1002629,2582 COUNTY ROAD 355,32.99825,-102.81518,DENVER CITY,YOAKUM,TX,79323,Occidental Petroleum Corporation (86.1%),86823,C (Abbr)
2010,WASTE MANAGEMENT CHARLES CITY LANDFILL,1007583,8000 CHAMBERS RD,37.432808,-77.122354,CHARLES CITY,NEW KENT,VA,23030,Charles City County (100%),183881,"C,HH"
2010,WASTE MANAGEMENT DISPOSAL SERVICE MOUNTAIN VIEW LANDFILL,1007935,9446 LETZBURG ROAD,39.798235,-77.809553,GREENCASTLE,FRANKLIN COUNTY,PA,17225,"Waste Management, Inc. (100%)",53290,"C,HH"
2010,WASTE MANAGEMENT DISPOSAL SERVICES OF OREGON,1007989,18177 CEDAR SPRINGS LANE,45.623963,-120.254986,ARLINGTON,GILLIAM,OR,97812,"Waste Management, Inc. (100%)",173494,"C,HH"
2010,WASTE MANAGEMENT GREATER WENATCHEE LANDF,1007818,191 E WEBB RD,47.403681,-120.1657,EAST WENATCHEE,DOUGLAS,WA,98802,"Waste Management, Inc. (100%)",37105,HH
2010,WASTE MANAGEMENT INC Oyster Bay,1003800,2615 DAVIS STREET,37.71447,-122.19347,SAN LEANDRO,ALAMEDA COUNTY,CA,94577,"East Bay Regional Parks District (100%); Waste Management, Inc. (100%)",13965,HH
2010,WASTE MANAGEMENT OF CT INC New Milford,1008010,182-2 DANBURY RD,41.5492,-73.4291,NEW MILFORD,LITCHFIELD,CT,6776,"Waste Management, Inc. (100%)",6810,"C,HH"
2010,WASTE MANAGEMENT OF LA LLC - WOODSIDE SANITARY LANDFILL & RECYCLING CENTER,1007797,29340 WOODSIDE DR,30.497611,-90.828821,WALKER,LIVINGSTON,LA,70785,"Waste Management, Inc. (100%)",28467,"C,HH"
2010,WASTE MANAGEMENT OF LA LLC/RELIABLE LANDFILL,1003299,9533 MOORE LANE,30.5517,-91.4678,LIVONIA,POINTE COUPEE,LA,70755,"Waste Management, Inc. (100%)",51244,HH
2010,WASTE MANAGEMENT OF MICHIGAN INC,1003259,600 W SILVER BELL RD,42.722701,-83.254729,LAKE ORION,OAKLAND,MI,48359,"Waste Management, Inc. (100%)",153808,"C,HH"
2010,WASTE MANAGEMENT OF MICHIGAN INCORPORATED,1003582,5900 HANNAN ROAD,42.264144,-83.42661,WAYNE,WAYNE,MI,48184,"Waste Management, Inc. (100%)",162495,"C,HH"
2010,"WASTE MANAGEMENT OF MISSISSIPPI INC, PECAN GROVE LANDFILL AND RECYCLING CENTER A",1007890,9685 FIRETOWER ROAD,30.427,-89.266889,PASS CHRISTIAN,HARRISON COUNTY,MS,39571,"Waste Management, Inc. (100%)",150236,HH
2010,"WASTE MANAGEMENT OF MISSISSIPPI INC, PLANTATION OAKS MUNICIPAL LANDFILL AND RECY",1003399,35 SHIELDSBORO ROAD,31.356953,-91.395006,SIBLEY,ADAMS,MS,39165,"Waste Management, Inc. (100%)",139083,"C,HH"
2010,"WASTE MANAGEMENT OF MISSISSIPPI INC, PRAIRIE BLUFF LANDFILL AND RECYCLING CENTER",1007891,1649 HIGHWAY 15 NORTH,33.9585,-88.992056,HOUSTON,CHICKASAW COUNTY,MS,38851,"Waste Management, Inc. (100%)",123759,HH
2010,"WASTE MANAGEMENT OF NEW YORK, LLC",1007617,10860 OLEAN ROAD,42.581913,-78.499515,CHAFFEE,ERIE COUNTY,NY,14030,"Waste Management, Inc. (100%)",81874,"C,HH"
2010,WASTE MANAGEMENT OF TEXAS AUSTIN COMMUNITY RECYCLING & DISPOSAL FACILITY,1007894,9900 GILES RD,30.33381,-97.62195,AUSTIN,TRAVIS COUNTY,TX,78754,"Waste Management, Inc. (100%)",71929,"C,HH"
2010,WASTE MANAGEMENT OF TUNICA LANDFILL INC,1007683,6035 BOWDRE ROAD,34.787517,-90.2483,ROBINSONVILLE,TUNICA,MS,38664,"Waste Management, Inc. (100%)",81001,"C,HH"
2010,"WASTE MANAGEMENT OF WISCONSIN, INC.",1007834,6207 HEMPTON LAKE RD,44.1744,-87.8294,WHITELAW,MANITOWOC,WI,54247,"Waste Management, Inc. (100%)",58251,"C,HH"
2010,WASTE MANAGEMENT PECAN PRAIRIE,1007854,1308 HIGHWAY 69 N,33.1543,-96.0935,CELESTE,HUNT,TX,75423,"Waste Management, Inc. (100%)",38007,HH
2010,WASTE MANAGEMENT SKYLINE LANDFILL,1007852,1201 N CENTRAL AVE,32.54992,-96.66561,FERRIS,ELLIS,TX,75125,"Waste Management, Inc. (100%)",164481,"C,HH"
2010,WASTE MGMT DSPL SVC OF PA POTTSTOWN LDFL,1003556,1425 SELL ROAD,40.270359,-75.654282,POTTSTOWN,MONTGOMERY,PA,19464,"Waste Management, Inc. (100%)",19811,"C,HH"
2010,WASTE MGMT OF CO INC County Line,1007907,4200 E COUNTY LINE RD,39.5636,-104.9335,LITTLETON,DOUGLAS,CO,80126,"Arapahoe County (100%); Waste Management, Inc. (100%)",13367,"C,HH"
2010,WASTE MGMT OF OK,1007851,4041 N 141ST E AVE,36.197894,-95.819885,TULSA,TULSA,OK,74116,"Waste Management, Inc. (100%)",119976,"C,HH"
2010,WASTE MGMT OF OK/EAST OAK LNDFLL,1007801,3201 MOSLEY ROAD,35.50851,-97.41887,OKLAHOMA CITY,OKLAHOMA,OK,73141,"Waste Management, Inc. (100%)",198898,HH
2010,WATER QUALITY CENTER,1007400,2811 FIFTH AVE N,44.42328,-89.831663,WISCONSIN RAPIDS,WOOD,WI,54495,NewPage Holding Corporation (100%),176,C
2010,WATER RENEWAL CENTER,1002854,2690 W RIVER RD,44.486243,-89.582534,STEVENS POINT,PORTAGE,WI,54481,NEW PAGE HOLDING CORP (100%),114971,C
2010,WATERS LANDFILL,1007720,11376 SHERMAN RD,44.850833,-84.682741,FREDERIC,CRAWFORD,MI,49733,"Waste Management, Inc. (100%)",52106,"C,HH"
2010,WAUNA MILL,1008042,92326 TAYLORVILLE ROAD,46.157035,-123.407836,CLATSKANIE,COLUMBIA,OR,97016,"Koch Industries, Inc. (100%)",219410,"AA,C"
2010,"WAUPACA FOUNDRY, INC-PLANTS 2 & 3",1001863,1955 BRUNNER DRIVE,44.3559,-89.054,WAUPACA,WAUPACA,WI,54981,ThyssenKrupp Components Technologies (100%),159142,C
2010,WAUSAU PAPER MILLS LLC,1003856,1801 MILL AVENUE NORTH EAST,46.377673,-94.180809,BRAINERD,CROW WING,MN,56401,Wausau Paper Corp (100%),114239,C
2010,WAYNE COUNTY LANDFILL,1007061,,38.362564,-88.36679,FAIRFIELD,WAYNE,IL,62837,"Republic Services, Inc. (100%)",78890,"C,HH"
2010,WAYNE DISPOSAL,1005269,49350 NORTH I-94 SERVICE DRIVE,42.21917,-83.522691,BELLEVILLE,WAYNE,MI,48111,EQ - The Environmental Quality Company (100%),12015,"C,HH"
2010,WAYNE STATE UNIVERSITY,1005556,5454 Cass Avenue,42.36012,-83.069,DETROIT,WAYNE COUNTY,MI,48202,Wayne State University (100%),48349,C
2010,WD 73 A-D Platform,1003656,,28.9436,-89.7065,Offshore,,LA,0,,47900,C (Abbr)
2010,WE HEREFORD LLC,1004799,3748 S PROGRESSIVE ROAD,34.821895,-102.370362,HEREFORD,DEAF SMITH,TX,79045,,103053,C
2010,WEATHERFORD PLANT,1003317,451 JONES ROAD,32.73335,-97.8744,WEATHERFORD,PARKER COUNTY,TX,76088,"Enbridge Energy Partners, L.P. (100%)",58550,C (Abbr)
2010,WEBSTER PARISH LANDFILL,1006135,493 LANDFILL RD,32.63267,-93.39071,MINDEN,WEBSTER,LA,71055,Webster Parish Police Jury (100%),77465,HH
2010,WEDRON COMPLEX (WEDRON SILICA CO & TECHNISAND WEDRON),1003526,3450 E 2056TH RD,41.43334,-88.77387,WEDRON,LA SALLE,IL,60557,FAIRMOUNT MINERALS LTD. (100%),29801,C
2010,WELLESLEY COLLEGE,1006651,106 CENTRAL ST,42.305745,-71.312745,WELLESLEY,NORFOLK,MA,2481,Wellesley College (100%),31424,C (Abbr)
2010,WELLFORD LANDFILL,1004251,595 LITTLE MOUNTAIN ROAD,34.993969,-82.138342,WELLFORD,SPARTANBURG,SC,29385,Spartanburg County Public Works (100%),47015,HH
2010,WELTY COMPRESSOR STATION,1002467,361025 E 960 Rd.,35.62446,-96.58129,PADEN,OKFUSKEE,OK,74860,Enogex Holdings LLC (100%),29627,C (Abbr)
2010,WEST BROWN COUNTY LANDFILL,1004742,3734 MASON STREET,44.5122,-88.1545,ONEIDA,BROWN,WI,54155,Brown County Port and Solid Wste Department  (100%),12218,HH
2010,WEST CAMDEN SANITARY LANDFILL,1007889,2410 HIGHWAY 70 WEST,36.046351,-88.135665,CAMDEN,BENTON,TN,38320,"Waste Management, Inc. (100%)",170453,HH
2010,WEST DAVIES COUNTY LANDFILL,1005090,7772 HWY 815,37.675806,-87.270611,OWENSBORO,DAVIESS COUNTY,KY,42301,Daviess County Fiscal Court (100%),104509,"C,HH"
2010,WEST HAWAII LANDFILL / PUU ANAHULU,1006173,71-111 QUEEN KAAHUMANU HWY,19.904893,-155.883239,WAIKOLOA,HAWAII,HI,96738,County of Hawaii (100%),55540,HH
2010,WEST JOHNSON COUNTY PLANT,1007567,4468 FM 2331,32.37213,-97.54346,GODLEY,JOHNSON COUNTY,TX,76044,Devon Energy (100%),59827,C (Abbr)
2010,WEST KENTUCKY LANDFILL,1001952,3426 US 45 S,36.690556,-88.674444,MAYFIELD,GRAVES,KY,42066,Jones Sanitation (100%),43070,"C,HH"
2010,WEST LINN PAPER COMPANY,1005050,4800 MILL ST,45.356397,-122.614836,WEST LINN,CLACKAMAS,OR,97068,West Linn Paper Company (100%),99076,C
2010,WEST MIRAMAR SANITARY LANDFILL,1005061,5180 CONVOY STREET,32.83666,-117.152262,SAN DIEGO,SAN DIEGO,CA,92111,City of San Diego (100%),192190,HH
2010,WEST NASSAU SANITARY LANDFILL,1006597,46026 LANDFILL RD,30.604718,-81.820482,CALLAHAN,NASSAU,FL,32011,Nassau County Board of County Commissioners (100%),47276,HH
2010,WEST WADDELL BOOSTER,1002420,,31.509,-102.6464,CRANE,CRANE,TX,79731,ConocoPhillips (50%); Spectra Energy Corp (50%),29650,C
2010,"WESTAR ENERGY, INC",1000586,13200 S Council Rd,35.7422,-97.655,Edmond,OKLAHOMA,OK,73025,"Westar Energy, Inc. (100%)",65288,"C,D"
2010,"WESTAR ENERGY, INC",1006735,6001 N 151st West,37.7903,-97.5217,Colwich,SEDGWICK COUNTY,KS,67030,"Westar Energy, Inc. (100%)",378864,"C,D"
2010,"WESTAR ENERGY, INC",1000584,3200 E 30th,38.0906,-97.8747,Hutchinson,RENO,KS,67502,"Westar Energy, Inc. (100%)",98585,"C,D"
2010,"WESTAR ENERGY, INC",1000585,6100 W 55th St. South,37.5956,-97.4131,Wichita,SEDGWICK COUNTY,KS,67215,"Westar Energy, Inc. (100%)",141379,"C,D"
2010,"WESTAR ENERGY, INC.",1005842,5530 SE 2nd Street,39.0522,-95.5669,TECUMSEH,SHAWNEE COUNTY,KS,66542,"Westar Energy, Inc. (100%)",1362615,"C,D"
2010,"WESTAR ENERGY, INC.",1000581,25905 JEFFREY ROAD,39.2825,-96.1153,ST. MARYS,POTTAWATOMIE,KS,66536,"Westar Energy, Inc. (92%); Kansas City Power & Light Company - Greater Missouri Operations Company (8%)",14596723,D
2010,"WESTAR ENERGY, INC.",1000583,1685 ROAD 200TH,38.4464,-96.0651,EMPORIA,LYON,KS,66801,"Westar Energy, Inc. (100%)",222556,D
2010,WESTERN AGGREGATES INCORPORATED,1004379,11728 HIGHWAY 93,39.90916,-105.23883,BOULDER,BOULDER,CO,80303,"Texas Industries, Inc. (100%)",25181,C (Abbr)
2010,WESTERN BERKS COMM LDFL & RECYCLING CTR/ BIRDSBORO,1002716,455 POPLAR NECK ROAD,40.300479,-75.911187,BIRDSBORO,BERKS,PA,19508,"Western Berks Landfill Acquisition Co., LLC (100%)",68638,HH
2010,WESTERN ILLINOIS UNIVERSITY,1004271,1 UNIVERSITY CIR,40.474681,-90.68663,MACOMB,MCDONOUGH,IL,61455,Western Illinois University (100%),44734,C (Abbr)
2010,WESTERN MICHIGAN UNIVERSITY,1003293,1903 WEST MICHIGAN AVENUE,42.2804,-85.6065,KALAMAZOO,KALAMAZOO,MI,49008,Western Michigan University (100%),68879,C
2010,WESTERN NEW YORK ENERGY LLC,1005217,4141 BATES RD,43.21034,-78.37004,MEDINA,ORLEANS COUNTY,NY,14103,"Western New York Energy, LLC (100%)",76660,"C,PP"
2010,WESTERN PLAINS ENERGY LLC,1000405,3022 COUNTY ROAD 18,39.12461,-100.738037,OAKLEY,GOVE COUNTY,KS,67748,,45775,C (Abbr)
2010,WESTERN REFINING EL PASO ALL SITES,1003564,212 N Clark Street,31.76945,-106.41426,EL PASO,EL PASO COUNTY,TX,79905,"Western Refining, Inc. (100%)",1054329,"C,P,Y"
2010,WESTERN REGIONAL SANITARY LANDFILL,1006501,3195 ATHENS AVENUE,38.83889,-121.34473,LINCOLN,PLACER COUNTY,CA,95648,Western Placer Waste Management Authority (100%),50275,HH
2010,WESTERN SUGAR COMPANY,1000019,2100 E. OVERLAND DR.,41.859603,-103.637032,SCOTTSBLUFF,SCOTTS BLUFF COUNTY,NE,69361,Western Sugar Cooperative (100%),260267,"C,S"
2010,WESTERN SUGAR COOP,1001823,18317 HIGHWAY 144,40.261221,-103.809929,FORT MORGAN,MORGAN COUNTY,CO,80701,Western Sugar Cooperative (100%),121574,"C,S"
2010,WESTERN SUGAR COOPERATIVE,1001783,3020 STATE AVE.,45.76981,-108.49823,BILLINGS,YELLOWSTONE COUNTY,MT,59101,Western Sugar Cooperative (100%),103008,"C,S"
2010,WESTHOLLOW TECHNOLOGY CENTER,1004492,3333 HWY. 6 S.,29.72644,-95.64394,HOUSTON,HARRIS COUNTY,TX,77082,Shell Oil Co. (100%),33184,C
2010,WESTLAKE PETROCHEMICALS LP - ETHYLENE MANUFACTURING COMPLEX (PETRO I/PETRO II),1003655,900 EAST HWY 108,30.179916,-93.359229,SULPHUR,CALCASIEU,LA,70665,Westlake Chemical Corporation (100%),1050002,"C,X"
2010,WESTLAKE POLYMERS LP - POLYETHYLENE I & II PLANTS,1003654,3525 CITIES SERVICE HWY,30.21937,-93.32541,SULPHUR,CALCASIEU PARISH,LA,70665,Westlake Chemical Corporation (100%),28889,C
2010,WESTLAKE STYRENE LLC - STYRENE MONOMER PRODUCTION FACILITY,1005564,900 HWY 108,30.18139,-93.35889,SULPHUR,CALCASIEU,LA,70664,Westlake Chemical Corporation (100%),135688,C
2010,WESTLAKE VINYLS CO LP,1004900,36045 Highway 30,30.208604,-91.011128,GEISMAR,ASCENSION PARISH,LA,70734,"Westlake Vinyls Company, LP (100%)",124750,"C,X"
2010,WESTLAKE VINYLS INC,1006621,2672INDUSTRIAL PKWY,37.04659,-88.32708,CALVERT CITY,MARSHALL COUNTY,KY,42029,Westlake Chemical Corp. (100%),433047,"C,X"
2010,WESTMORELAND SANITARY LDFL,1000291,111 CONNER LN,40.144281,-79.858866,BELLE VERNON,WESTMORELAND COUNTY,PA,15012,"Westmoreland Waste, LLC (100%)",73115,HH
2010,WESTROCK (DALLAS MILL),1004024,1120 E. CLARENDON DR.,32.74459,-96.80834,DALLAS,DALLAS COUNTY,TX,75203,Rock-Tenn Company (100%),29238,C
2010,"WESTROCK CALIFORNIA, INC",1007871,177 ANGELL STREET,42.32378,-85.20715,BATTLE CREEK,CALHOUN COUNTY,MI,49037,Rock-Tenn Company (100%),52901,C
2010,WESTROCK CONVERTING COMPANY - CHATTANOOGA MILL,1007804,701 MANUFACTURERS ROAD,35.058281,-85.327606,CHATTANOOGA,HAMILTON COUNTY,TN,37405,Rock-Tenn Company (100%),44956,C
2010,WESTROCK CONVERTING COMPANY - STROUDSBURG MILL,1005768,242 PAPER MILL ROAD,40.999445,-75.148215,DELAWARE WATER GAP,MONROE COUNTY,PA,18327,Rock-Tenn Company (100%),26368,C
2010,"WESTROCK CP, LLC - HODGE MILL",1005012,100 MILL STREET,32.276643,-92.727371,HODGE,JACKSON,LA,71247,Rock-Tenn Company (100%),376306,"AA,C"
2010,"WESTROCK TEXAS, L.P.",1002305,1913 FM 105,30.3387,-94.06635,EVADALE,JASPER COUNTY,TX,77615,MeadWestvaco Corporation (100%),170639,"AA,C"
2010,WESTSIDE RECYCLING AND DISPOSAL FACILITY,1007831,14094 M 60,41.918981,-85.68139,THREE RIVERS,SAINT JOSEPH,MI,49093,WASTE MANAGEMENT INC (100%),69424,"C,HH"
2010,WETUMKA GAS PROCESSING PLT,1002470,8325 E 1292,35.25302,-96.21636,WETUMKA,HUGHES,OK,74883,Enogex Holdings LLC (100%),34607,"C (Abbr),NN"
2010,WEXFORD COUNTY LANDFILL,1003960,990 US 131 NORTH,44.339088,-85.40545,MANTON,WEXFORD,MI,49663,Wexford County Department of Public Works (100%),85411,"C,HH"
2010,WHEATLAND LANDFILL,1004350,213 NE BELLEVIEW,37.23713,-94.82923,COLUMBUS,CHEROKEE COUNTY,KS,66725,"Republic Services, Inc. (100%)",14754,"C,HH"
2010,WHEATLAND TUBE COMPANY - COUNCIL,1005918,One COUNCIL AVE,41.19477,-80.49227,WHEATLAND,MERCER COUNTY,PA,16161,JMC Steel Group (100%),43787,C
2010,WHEELABRATOR BALTIMORE LP,1004094,1801 OLD ANNAPOLIS ROAD,39.26994,-76.63041,BALTIMORE,BALTIMORE CITY,MD,21230,"Waste Management, Inc. (100%)",271989,C
2010,WHEELABRATOR CLAREMONT COMPANY L.P.,1004931,145 GRISSOM LANE,43.343611,-72.378056,CLAREMONT,SULLIVAN,NH,3743,Waste Management Inc. (100%),26088,C
2010,WHEELABRATOR CONCORD COMPANY LP,1006369,11 WHITNEY ROAD,43.2868,-71.5761,CONCORD (PENACOOK),MERRIMACK,NH,3303,Waste Management (100%),68459,C
2010,WHEELABRATOR FALLS,1006282,1201 NEW FORD MILL ROAD,40.16996,-74.770507,MORRISVILLE,BUCKS,PA,19067,"Waste Management, Inc. (100%)",170807,C
2010,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",1004279,,39.873864,-75.138677,WESTVILLE,GLOUCESTER COUNTY,NJ,8093,"Waste Management, Inc. (100%)",63711,C
2010,WHEELABRATOR HUDSON FALLS LLC,1004968,93 RIVER STREET,43.305734,-73.591553,HUDSON FALLS,WASHINGTON,NY,12839,Counties of Warren / Washington Industrial Development Agency (100%),56947,C
2010,WHEELABRATOR MILLBURY INC,1006267,331 SOUTHWEST CUTOFF,42.2207,-71.7673,MILLBURY,WORCESTER,MA,1527,"Waste Management, Inc. (100%)",193224,C
2010,WHEELABRATOR NORTH ANDOVER INC.,1004101,285 HOLT ROAD,42.726075,-71.122203,NORTH ANDOVER,ESSEX,MA,1845,"Waste Management, Inc. (100%)",168942,C
2010,WHEELABRATOR NORTH BROWARD,1004185,2600 NW 48TH ST,26.287222,-80.159722,POMPANO BEACH,BROWARD,FL,33073,"Waste Management, Inc. (100%)",248116,C
2010,WHEELABRATOR NORWALK ENERGY COMPANY,1004051,11500 BALSAM ST,33.92607,-118.06822,NORWALK,LOS ANGELES,CA,90650,Waste Management (100%),48317,C
2010,"WHEELABRATOR SOUTH BROWARD, INC - RESOURCE RECOVERY FACILITY",1004531,4400 SOUTH STATE ROAD 7,26.068889,-80.203611,FT. LAUDERDALE,BROWARD,FL,33314,"Waste Management, Inc. (100%)",249436,C
